id,app_name,version,userid,date,rating,title,text,has_information_giving,has_information_seeking,has_feature_request,has_bug_report,sentiment_score
1612,lifelog_beta,,Juancy Rodrguez,,0,,HEART RATE MONITORING Whats up with that guys?,0,0,0,1,-1
1613,lifelog_beta,,saad qarni,,0,,Wheres the new outlook of the lifelog app i download the beta didnt saw it,0,1,0,0,0
1614,lifelog_beta,,Aaron Lin,,0,,"My phone doesnt have 3G or 4G,I am wonder if I am out can I upload my record to lifelog without WiFi or 3G?",0,1,0,0,0
1616,lifelog_beta,,Patrick Fischer,,0,,It would be great if the Playstation game time could be counted. Would show me how much time I spend with gaming sadly,0,0,1,0,0
1617,lifelog_beta,,Ashok Kumar Kuwar,,0,,"The issue of compatibility with other brand phone other than Xperia,functionality without internet connectivity at least some important data may be made available, more reliable tracking specially sleep steps distance etc and robust built without frequent failures are very important to be resolved prior release of Beta version.",0,0,0,1,-1
1618,lifelog_beta,,saad qarni,,0,,I would like the ability to zoom in the life journal of the Lifelog app to see what I did in minutes to show more detail about my activity,0,0,1,0,0
1619,lifelog_beta,,Alexander Verhaegen,,0,,"Please make it possible to edit the duration of the activities.Today I forgot to turn of Nightmode. After 2 hours I noticed, luckily it detected Transportation when I woke up. So I thought I delete the sleep-activity that went for 2hours after the transportation-activity, but this deleted ALL the sleepdata from this night ",0,0,1,0,-1
1620,lifelog_beta,,Paul Humphreys,,0,,How about the swr10 gives hourly chimes so at 3pm it will give one long vibrate and then vibrate three times to tell the time?,0,1,0,0,-1
1621,lifelog_beta,,Leonardo Torres,,0,,"I have done a twenty five minutes walking exercise. At a rate of hundred and twenty steps a minute I counted myself to test the app, it would be a three thausand steps in this period. Lifelog says I took hundred and seventy four steps in six minutes. There is no battery issue as, after an hour, its counting everything. During the excercise, the phone was in front of me, something like thirty centimeters. What could have happened?",0,1,0,0,0
1622,lifelog_beta,,saad qarni,,0,,So the app tells me traveled one thausand three hundred and fifty six kilometers which I didnt the GPS tracking is crazy wrong,0,0,0,1,-1
1623,lifelog_beta,,Kevin Brinkman,,0,,"Not sure what happened last night but now it is no longer tracking sleeping or running. In addition, barely tracking driving, walking, etc. I really wish this was a smart app and smart product. It seems to continue to get dumber everyday. There is a lot of potential for this to work with all Sony products as everything is tied together but that makes too much sense.I have reconnected my smartband (SWR10) to the phone (XPERIA Z3V) and nothing changed.",0,0,0,1,-1
1624,lifelog_beta,,Josef Kopinec,,0,,"Skiing time is equal to driving time? I understand, it is similar speed. But that is all what driving and skiing is similar. IfI can choose sport activity, it would be correct.",0,1,0,0,0
1625,lifelog_beta,,Fanny M,,0,,"I am a user who just switched from GalaxyS4 to GalaxyA3, and Im experiencing some problems with lifelog in this device.With galaxy A3 you cant see a lot of the text in lifelog because it appears so dimmed that its impossible to read. The text affected is: text in the lifemarks, text in the amount of deep or light sleep, text in calories burnt in exercise or at rest, text in the weeky or monthly or yearly statistics, amongs others. For example, I can see the total amount of hours slept but not the amounts that correspond to light or deep sleep (see screenshots).",0,0,0,1,-1
1626,lifelog_beta,,,,0,,"Lifelog app - Please make dark background during sleep time on the main screen with activity man, and hands changes about sleep time too.Will be very good if can put sport activites - choice kind of sport and Lifelog automatically count calories and movements if not use bangle that time.",0,0,1,0,0
1627,lifelog_beta,,Gary Paul Lynch Garcia,,0,,"Also, I have the google books, but my reading is not recorded.",0,0,0,1,-1
1628,lifelog_beta,,Juancy Rodrguez,,0,,Anyone else that there is incorrect categorizing of certain apps? I especially see this in games. It would be great to have the option to correct these auto generated selections.,0,0,1,0,0
1629,lifelog_beta,,Daniel Eissler SirRobin,,0,,So what is the correct link for accessing the lifelog beta tester? is it,0,1,0,0,0
1630,lifelog_beta,,saad qarni,,0,,We need a new activity swimming it makes sense All of the lifelog products are water proof,0,0,1,0,0
1631,lifelog_beta,,Paul Humphreys,,0,,"Went running this morning and it properly tracked the time. Now, after refreshing, the time originally listed for running moved to walking. Really? Just seems to be getting worse everyday...",0,0,0,1,-1
1632,lifelog_beta,,Kevin Brinkman,,0,,Sleep monitoring doesnt work I amm using Sony SmartWatch SW3 and SONY XPERIA Z3. Is necessary download another app? Has anybody the same problem?,0,1,0,1,-1
1633,lifelog_beta,,Paul Humphreys,,0,,I need some help. My lifelog software doesnt measure sleeptime anymore. I am using sonys SWR10 wristband.,0,0,0,1,-1
1634,lifelog_beta,,Josef Kopinec,,0,,Phone XPERIA Z3v wont auto connect to the SmartBand after rebooting phone or turning off airplane mode. Have to manually do it.,0,0,0,1,-1
1635,lifelog_beta,,Petri Ollanketo,,0,,"More sports should be available like cross trainer, skiing, Golf. Also the activities should bei editable since the app doesnt sometimes recognise the activities correctly and hence the cal. consumption.",0,0,1,1,0
1636,lifelog_beta,,Kevin Brinkman,,0,,I would like the ability to set an auto goalfor some days like in the week end i want my walking goal is 1 hour but other days i want it to be set for half an hour but I dont want to set that every week endi want the app to save my order and set it for me automatically,0,0,1,0,0
1637,lifelog_beta,,Karsten T,,0,,Wear something on my wrist with brings me no information is pointless. At least the watch brings me time. How do I monitor my sleeping hours? I would rather test the watch. Do You have it in Brazil?,0,1,0,0,-1
1638,lifelog_beta,,saad qarni,,0,,"Using smartband talk with lifelog is amazing experience. But I am hoping lifelog can let user customize which app is group within which activities. I am heavily using other apps to READING & LISTEN music everyday, but lifelog app cannot track these activities. Its a big disappoint to me. Example: NetEase Music app not record in Music activity.NetEase News app not record in Browse activity.Also, if possible, make it sync data with GOOGLE FIT app. If I install Google FIT app, there totally different set of data compare with lifelog.",0,0,1,1,-1
1639,lifelog_beta,,Leonardo Torres,,0,,Good night guys . How do I become a tester ? What is the link access ? I have to change the region of my phone because I m from Brazil ?On the link below m not getting ? Someone could help me ? am new,0,1,0,0,0
1640,lifelog_beta,,Boon S.,,0,,"the app is shit. When I got my Sony Z3, it worked. It showed me what I did during the day. Now it shows nothing.just calories burned.I sign up to this and I still dont have it working. Useless app, by the looks of things",0,0,0,1,-1
1641,lifelog_beta,,Patrick de Souza Teixeira,,0,,Lifelog is not picking up my sleep pattern not cool dude,0,0,0,1,-1
1642,lifelog_beta,,Adam Poniatowski,,0,,How do i find the link to become a lifelog beta tester?,0,1,0,0,0
1644,lifelog_beta,,Gary Wilson,,0,,Where can I find the link to become a lifelog beta tester?,0,0,0,0,0
1645,lifelog_beta,,saad qarni,,0,,I am uploading screenshots of my sleep tracker. U can c the sleep tracking is getting upgraded in batches even if the data is few hours old. U can c the time of screen shot on rt upper corner. Why should this happen.If i connect my phone to internet and I hit refresh then all the latest data should b updated at once and not in batches few min apart,1,1,0,0,-1
1646,lifelog_beta,,Gary Paul Lynch Garcia,,0,,"Sir,It seems that the synchronizationbetween smart wear and the cell phone needs internet connectivity since the synchronization seems to be taking place through server.I would suggest that the synchronization between cell phone and the smart wear band or watch must be directly through the bluetooth even if the user is not within internet range. That would help people not carrying cell phone for jogging or exercising or walking etc and want to see the performance after returning back. There are times when the internet connectivity is not available for coverage problems.Of course if you need, the data can be uploaded on the server later as and when the internet connectivity is restored.Ashok",0,0,1,0,0
1647,lifelog_beta,,Suyog Dhamale,,0,,Any chance of an export option so I can open the data from lifelog in Excel and analyse it? That would make lifelog truly useful.,0,1,0,0,0
1648,lifelog_beta,,Ashok Kumar Kuwar,,0,,Is there a way to change the measurements from kilometers to miles?,0,1,0,0,0
1649,lifelog_beta,,Michael Gerrard,,0,,"HI All. We just open the community and starting to accept signups. We will within weeks release a first Beta release to you with new experiences. We will keep posting information here.Thanks for joining, stay tuned.",0,0,0,0,0
1650,lifelog_beta,,Markus Hebensberger,2015-11-20,0,,"Thanks for the Livelog Beta. Now the traking of Music, Phone, etc works. And also the round icons appears in the upper display. Phone is an new Z3 compakt, paired with SWR10. The stock software was only showing steps, sleeping and traveling.",0,0,0,0,1
1651,lifelog_beta,,Haris Xperia,2015-11-19,0,,Refresh data any time prosses how to fix it,0,1,0,1,-1
1652,lifelog_beta,,Luca A.,2015-11-17,0,,"Hello, can you add the record switch/button in drawer so we can switch quickly without entering in settings menu? Thank you",0,0,1,0,0
1653,lifelog_beta,,James Cullinane,2015-11-19,0,,Getting frustrated with no mobile data!,0,0,0,0,-1
1654,lifelog_beta,,,2015-11-19,0,,Counting stairs? Got my new SWR30 today and when I started it first I saw that stairway icon. Found that picture in the Internet with that kind of icon. How do I activate the counting of stairs?,0,1,0,0,0
1655,lifelog_beta,,,2015-11-18,0,,"Dear Developers Travel time not logged. Please see the pictures! Lifelog works very fitfully for a long while. Sometimes log, sometimes not log  Chrome, Google and other communications app usage  Phone calls  Travel time  Media apps usage  While I listenig music, usually any other apps not logged  Please fix it   Device Z3 Compact with latest available SW and Lifelog",0,0,0,1,-1
1656,lifelog_beta,,,2015-11-18,0,,Can you link or connect sony smartband with or to other apps such as  Endomodo or MyFitnessPal ? Is Does the sony smartband work for the lifelog ONLY? Thank you,0,1,0,0,0
1657,lifelog_beta,,,2015-11-17,0,,"I use samsung note edge and smartband2 and  lifelog this app and smartband is great but When I call,listen music,watch movie or play game by my phone. this app not memo my activity. your guide tell me. this app can note all activity if I use google stores app My all app can download via google store. please check for devolope and fix this problem. Thankyou",0,0,0,1,-1
1658,lifelog_beta,,,2015-11-17,0,,The SWR50 is already sold,0,0,0,0,0
1659,lifelog_beta,,,2015-11-16,0,,No sleep Tracking with SWR50? I just swiched from SWR30 to SWR50 to find out that there is no support for the sleep tracking.Are you serious SONY?,0,0,1,0,-1
1662,movieCreator_beta,,Martin Mrmus,,0,,Is this necessary? Theres just one option after clicking on  create  button first click. It could brings us directly into photo picker excluded another  same  button but with different name second click.,0,1,0,0,0
1663,movieCreator_beta,,Ivan Ilini,,0,,"Heres an idea. I was working to create a video with Movie Creator with two movie clips to include and it made an video of five seconds length. Overall mytwo clips would be like twenty seconds long. So why cant i pick a lenght of an clip on my own? This last new update is great deal towards the end product, which i personally want to be like iMovies on iPhone, great stuff to quickly edit and make a video on your phone without having to transfer over to PC for a detailed edit and overcomplication.",0,1,0,0,-1
1665,movieCreator_beta,,Shuvro Mojumder (Nero White),,0,,It would be better if we have 4k video output support with the 1080p and 720p. And I am like to create videos of nature but i always need too edit that on my pc. It would be nice if this movie creator have some features of sony vegas pro 13. The track line to control the video and make it for myself just the way I wanted on my oPhone then it would be better,0,0,1,0,1
1666,movieCreator_beta,,SiD Rhyte,,0,,All Z1 compact,0,0,0,0,0
1667,movieCreator_beta,,Teri Maria Cadano,,0,,"Good job! Now i can easily change the photos that i like to be included in video. How about to add photos? Can we do that? Is there a maximum pictures for each clip? Can we also edit the transition for each picture, for example the zooming part? Sorry for a lot of questions. Have a great day!",0,1,0,0,0
